time_s,channel,id,dlc,data
19.390445,B,0x228,8,010118400000E468
19.390450,B,0x1F9,8,0000000000000000
19.390455,B,0x221,8,6105555501026096
19.390460,B,0x2E1,8,FB19198BAF1D0B00
19.390465,B,0x103,8,22B34804B23A2132
19.390471,B,0x420,7,2801404B000000
19.390476,B,0x422,6,720604000000
19.390481,B,0x5CF,3,608AA7
19.390486,B,0x788,8,90F5E18300008200
19.390491,B,0x1D8,8,2912000C000080A0
19.390496,B,0x1E5,8,082C04000000001E
19.390501,B,0x118,8,E86A950000C80800
19.390506,B,0x132,6,898CDEFFF63F
19.391528,A,0x118,8,E86A950000C80800
19.391654,A,0x108,8,535A03CA01FEFF25
19.391869,A,0x052,8,91FF080D20142D79
19.391902,B,0x266,8,0000022200008801
19.391907,B,0x401,8,052A21821B821A82
19.391913,B,0x2C1,8,D8687E00008A0207
19.392430,B,0x129,8,7C2B1C200020FF3F
19.394017,A,0x129,8,7C2B1C200020FF3F
19.394163,A,0x249,4,CE0F0000
19.394201,B,0x249,4,CE0F0000
19.394206,B,0x7B8,8,B1DA02610400B0BC
19.394212,B,0x123,8,0100020000010000
19.395508,A,0x209,8,05C0FFFFFFFFFF3F
19.395622,A,0x051,3,1C6E0A
19.395643,B,0x243,8,01FC552550007272
19.395648,B,0x119,4,00000000
19.395653,B,0x70B,8,30A240F671ADF61F
19.395658,B,0x2C2,8,5563A90680C112AA
19.396508,A,0x261,8,A400B8570240C4E7
19.396633,A,0x370,8,91FF080E20152E7C
19.396654,B,0x261,8,A400B8570240C4E7
19.396659,B,0x288,8,010118400000F4D8
19.396664,B,0x201,8,005D570000E43EFE
19.398492,A,0x575,1,00
19.398618,A,0x567,8,0500128800A02401
19.398638,B,0x79F,1,46
19.398643,B,0x75D,8,0300800000000000
19.398648,B,0x21D,8,0400350000000000
19.399508,A,0x118,8,E96B950000C80800
19.399528,B,0x41D,1,00
19.399533,B,0x118,8,E96B950000C80800
19.399538,B,0x25D,8,3641012A04F00000
19.400513,A,0x108,8,3C5B03B201FEFF25
19.400631,A,0x35B,5,CEE9030084
19.400756,A,0x052,8,91FF080E20142E7B
19.400777,B,0x266,8,0000022200008801
19.400782,B,0x1D8,8,2912400C0000A000
19.400787,B,0x257,8,784E1F0002A00F01
19.400792,B,0x132,6,8A8CDFFFF73F
19.400797,B,0x1E5,8,082C04000000203E
19.400803,B,0x3A3,8,0CC000005806280C
19.401508,A,0x101,8,0300FE7F0340F5BA
19.401633,A,0x111,8,530085FF0300F7E3
19.401653,B,0x409,1,00
19.401658,B,0x2E8,8,010100000E80209A
19.401663,B,0x439,8,0000000000382201
19.402503,A,0x211,6,A1137D0D00F1
19.402616,A,0x240,2,C17F
19.402741,A,0x155,8,02040404AA030011
19.402761,B,0x211,6,A1137D0D00F1
19.402766,B,0x666,4,0000C800
19.402771,B,0x55A,8,0500000000000000
19.402777,B,0x129,8,8E2C1B200020FF3F
19.403508,A,0x175,8,0000000000000076
19.403633,A,0x185,8,000000000000048A
19.403758,A,0x129,8,8E2C1B200020FF3F
19.403779,B,0x405,8,10000000004C5257
19.403784,B,0x798,8,BA8476493C01C0A6
19.403789,B,0x3A2,8,60C672921D004D71
19.403795,B,0x2E1,8,0432008048442612
19.404508,A,0x257,8,784E1F0002A00F01
19.404633,A,0x103,8,22B34804B23A2132
19.404759,A,0x2E1,8,0432008048442612
19.404779,B,0x3A1,8,E44C00CA006882A4
19.404784,B,0x263,8,D97D8D0EB84F1F1F
19.404789,B,0x3A8,8,1C0000D400000000
19.405508,A,0x2B9,8,140050A778BAF7EF
19.405633,A,0x239,8,0000647D7D7DF090
19.405758,A,0x247,8,06001DFC00400800
19.405779,B,0x3C2,8,2955000000000080
19.405784,B,0x400,7,00E0FBBEEFFB00
19.405789,B,0x474,5,4D8CFCFF03
19.405794,B,0x545,8,010000000010005B
19.406508,A,0x24A,8,0000010F1F008000
19.406628,A,0x34B,6,FEFEFEFEFE01
19.406747,A,0x39D,5,5665292800
19.406767,B,0x393,8,080015A108200910
19.407508,A,0x3C2,8,2955000000000080
19.407528,B,0x39D,5,5665292800
19.408403,B,0x448,6,200010100000
19.410518,A,0x3FE,8,14400008000060BD
19.410632,A,0x031,3,795F02
19.410758,A,0x108,8,4D5C03C201FEFF25
19.410778,B,0x1D8,8,2912400C0000C020
19.410783,B,0x1E5,8,082C04000000405E
19.410789,B,0x3AE,8,14400008000060BD
19.410794,B,0x118,8,EA6C950000C80800
19.410799,B,0x132,6,878CE1FFFC3F
19.411508,A,0x118,8,EA6C950000C80800
19.411633,A,0x141,8,6500D5FF2B00F79D
19.411759,A,0x131,8,060005000340F575
19.411779,B,0x266,8,0000022200008801
19.411785,B,0x2A8,8,018100000E8030EA
19.411790,B,0x372,8,02F2403A5001A452
19.411795,B,0x1FA,3,000000
19.411800,B,0x261,8,F52422CA9A42D0DF
19.412508,A,0x261,8,F52422CA9A42D0DF
19.412528,B,0x2C1,8,212B0D0A02000000
19.412534,B,0x20C,8,2C393A16BD80180A
19.412539,B,0x129,8,0E2D1C200020FF3F
19.413508,A,0x129,8,0E2D1C200020FF3F
19.413633,A,0x677,8,4804F4A478408902
19.413653,B,0x401,8,062A288238822E82
19.413658,B,0x677,8,4804F4A478408902
19.413664,B,0x719,8,0102000000000000
19.414403,B,0x243,8,0240011106100000
19.414408,B,0x45A,8,A4C5C5C55F353155
19.415508,A,0x383,8,60FCFF02000080FA
19.415622,A,0x051,3,F3600A
19.415643,B,0x234,8,5EE103804300F494
19.415648,B,0x340,8,0400000000000000
19.416508,A,0x340,8,0400000000000000
19.416633,A,0x370,8,91FF080E2014206D
19.417485,B,0x428,6,200000100000
19.418403,B,0x379,8,01000D48333F2200
19.418408,B,0x79F,1,46
19.418413,B,0x4E3,8,030100000000A80C
19.418418,B,0x242,3,551586
19.419508,A,0x2A8,8,018100000E8040FA
19.419633,A,0x118,8,EB6D950000C80800
19.419758,A,0x108,8,495D03BA01000025
19.419779,B,0x6A2,5,0000000000
19.419784,B,0x118,8,EB6D950000C80800
19.419789,B,0x266,8,0000022200008801
19.419794,B,0x257,8,794F1F0002A00F01
19.420499,A,0x488,4,401400E0
19.420613,A,0x031,3,DA5002
19.420739,A,0x131,8,01000080024005FA
19.420759,B,0x1D8,8,2912800C0000E080
19.420765,B,0x1E5,8,082C04000000607E
19.420770,B,0x132,6,8E8CDFFFF93F
19.420775,B,0x20E,2,1606
19.420780,B,0x2E1,8,658008005DC8336A
19.421508,A,0x101,8,0A00FF7F034005D2
19.421633,A,0x2E1,8,658008005DC8336A
19.421745,A,0x240,2,B270
19.421871,A,0x111,8,510086FF0A0007F9
19.422001,A,0x052,8,91FF080D2013206B
19.422021,B,0x381,8,010000CA92929200
19.422027,B,0x441,8,140687003200205C
19.422032,B,0x709,8,0927000240390000
19.422037,B,0x201,8,01083801600381C4
19.422508,A,0x145,8,5C41002FA4000200
19.422633,A,0x155,8,02040404AA031021
19.422654,B,0x129,8,D12E1C200020FF3F
19.423508,A,0x129,8,D12E1C200020FF3F
19.423633,A,0x185,8,000000000000149A
19.423758,A,0x175,8,0000000000001086
19.424403,B,0x343,8,0093604EB3008000
19.424408,B,0x263,8,0200000000000000
19.425496,A,0x219,3,917925
19.425611,A,0x051,3,BF610A
19.425631,B,0x139,1,00
19.425636,B,0x2B3,8,AF072964ED0E1003
19.425642,B,0x295,8,2B48000000000006
19.425647,B,0x360,8,0000000000000000
19.426508,A,0x370,8,91FF080E2015216F
19.426528,B,0x78A,8,010001000C5D0C5D
19.427508,A,0x257,8,794F1F0002A00F01
19.427528,B,0x241,7,4748DC11124700
19.427533,B,0x682,8,000000400507B0B9
19.427538,B,0x2C4,8,0B4000007B480000
19.427543,B,0x204,8,010000FF00000010
19.428508,A,0x261,8,0010BAFF124DE036
19.428528,B,0x261,8,0010BAFF124DE036
19.428533,B,0x264,6,2F000000A000
19.428538,B,0x224,8,0408004819011008
19.429503,A,0x2B5,6,14060E0E6301
19.429523,B,0x2B4,6,14060E0E6301
19.429529,B,0x3C4,8,0A017702FC001B00
19.430508,A,0x3FE,8,13400008000070CC
19.430933,A,0x031,3,965102
19.431073,A,0x118,8,EC6E950000C80800
19.431198,A,0x131,8,16000400074015A8
19.431324,A,0x141,8,5700D1FFF9FF1778
19.431354,B,0x142,8,2800026000000100
19.431359,B,0x1D8,8,2912800C000000A0
19.431364,B,0x1E5,8,082C04000000001E
19.431369,B,0x118,8,EC6E950000C80800
19.431380,B,0x132,6,888CDFFFF63F
19.431386,B,0x22B,8,FFFFFFFFFFFFFFFF
19.431391,B,0x266,8,0000022200008801
19.431396,B,0x3AE,8,13400008000070CC
19.432510,A,0x3C3,8,00000000004540F5
19.432536,B,0x3C3,8,00000000004540F5
19.432541,B,0x2C1,8,0205060000D09201
19.432546,B,0x37A,8,D10B000300000000
19.432552,B,0x3E3,4,05000000
19.432558,B,0x401,8,072AFD81FA812D82
19.432563,B,0x102,8,22B38804964EA109
19.433519,A,0x129,8,202F1C200020FF3F
19.433540,B,0x129,8,202F1C200020FF3F
19.434404,B,0x243,8,0300000006400300
19.435508,A,0x209,8,06C1FFFFFFFFFF3F
19.435622,A,0x051,3,6B620A
19.435643,B,0x2E1,8,10210B0012002008
19.436508,A,0x2E1,8,10210B0012002008
19.436633,A,0x370,8,91FF080D2015226F
19.436653,B,0x553,8,000000000000C018
19.436659,B,0x3A2,8,0100300000D0AA00
19.438508,A,0x221,8,6054551554517157
19.438528,B,0x2F1,8,00922D814D001700
19.438533,B,0x221,8,6054551554517157
19.438538,B,0x545,8,02000F000000106B
19.438543,B,0x79F,1,46
19.438548,B,0x359,8,226C7C1CDDA0EC52
19.439649,A,0x118,8,ED6F950000C80800
19.439774,A,0x108,8,486F03AA01FEFF25
19.439795,B,0x118,8,ED6F950000C80800
19.439800,B,0x266,8,0000022200008801
19.439809,B,0x122,8,0000129212000000
19.439814,B,0x257,8,6A401F0002A00F01
19.440517,A,0x259,8,D3800025CA8C1039
19.440642,A,0x131,8,0000F97F02402511
19.440759,A,0x488,4,401401E1
19.440887,A,0x101,8,0A000080024015E3
19.440915,B,0x108,8,647303C201FEFF25
19.440921,B,0x132,6,988CDDFFF63F
19.440926,B,0x1D8,8,2912800C000020C0
19.440931,B,0x126,5,19C8181838
19.440936,B,0x1E5,8,082C04000000203E
19.441508,A,0x111,8,57008EFF04001711
19.441620,A,0x240,2,B371
19.441746,A,0x141,8,5300CDFFFDFF2784
19.441766,B,0x128,4,0000DB0A
19.441771,B,0x1D6,8,020804004A847C05
19.441776,B,0x25B,8,D3800025CA8C1039
19.441781,B,0x268,5,0202FD00C4
19.442508,A,0x052,8,91FF080D2014226E
19.442633,A,0x155,8,02040404AA032031
19.442758,A,0x145,8,5D42002FA4000200
19.442887,A,0x175,8,0000000000002096
19.442908,B,0x279,8,A7330D01A0056502
19.442913,B,0x2B6,3,003000
19.442918,B,0x383,8,97184D000A30A000
19.442923,B,0x129,8,C5201C200020FF3F
19.442929,B,0x395,8,010F134C0000067B
19.443508,A,0x129,8,C5201C200020FF3F
19.443633,A,0x185,8,00000000000024AA
19.443749,A,0x249,4,9B000000
19.443770,B,0x229,3,2F0D00
19.443775,B,0x397,8,000000D81D000004
19.443780,B,0x249,4,9B000000
19.443785,B,0x261,8,3118DEFE1C4BFAB4
19.444508,A,0x261,8,3118DEFE1C4BFAB4
19.444528,B,0x54F,8,1000000000000000
19.444533,B,0x7E8,8,1303000000000000
19.444538,B,0x263,8,030000000000004E
19.445508,A,0x2B9,8,140050A778BA170F
19.445627,A,0x39D,5,5766292800
19.445753,A,0x102,8,22B38804964EA109
19.445773,B,0x2D2,8,582A1B50C409D514
19.445779,B,0x252,8,BA24E54B00FC0F00
19.445784,B,0x212,8,5904000081FF7731
19.445789,B,0x292,8,BE67DFFCF0010000
19.445794,B,0x2F2,2,1201
19.445799,B,0x312,8,2982C7141C8D0000
19.446508,A,0x257,8,6A401F0002A00F01
19.446633,A,0x370,8,91FF080E20152371
19.446654,B,0x392,8,011CCA6E305D0200
19.446659,B,0x39D,5,5766292800
19.446664,B,0x712,8,0500000000000000
19.446669,B,0x272,8,0380630000000000
19.448316,B,0x201,8,02D000402600B839
19.448327,B,0x423,7,00000000080000
19.449675,A,0x3F5,8,0000140884040000
19.449964,A,0x031,3,0E5302
19.450880,A,0x052,8,91FF080D2014236F
19.451024,A,0x3CA,8,8386607782E7F88D
19.453704,A,0x131,8,0A00008002403533
19.453849,A,0x677,8,01833C240F010000
19.453984,A,0x141,8,6900DBFF0C0037C8
19.454031,B,0x3F5,8,0000140884040000
19.454037,B,0x1D8,8,2912800C000040E0
19.454044,B,0x1E5,8,082C04000000405E
19.454050,B,0x118,8,DE60950000C80800
19.454056,B,0x7D5,8,2B00000000000000
19.454061,B,0x132,6,938CE0FFF83F
19.454067,B,0x266,8,0000022200008801
19.454073,B,0x401,8,082A2E8221824C82
19.454078,B,0x7D5,8,2C00000000000000
19.454084,B,0x7D5,8,3200000000000000
19.454090,B,0x2C1,8,0B1FFF0000000000
19.454095,B,0x113,3,010300
19.454100,B,0x2E1,8,396D3FB21F291800
19.454106,B,0x129,8,40211B200020FF3F
19.454111,B,0x39A,8,21FFFDFDFD01000A
19.454116,B,0x677,8,01833C240F010000
19.454122,B,0x7D7,8,3202000000000000
19.454127,B,0x7F4,1,01
19.454132,B,0x282,8,447CF105FC131324
19.454138,B,0x3A1,8,A9812C973D00907A
19.454144,B,0x7FF,8,06043500043012C8
19.454932,A,0x3FE,8,14400008000080DD
19.454983,B,0x243,8,045401FAFD7F575D
19.454993,B,0x2C3,8,0000004B010000CB
19.454999,B,0x318,8,1A062D0A121C45E5
19.455004,B,0x3C2,8,0055555500005945
19.455859,A,0x3C2,8,0055555500005945
19.455993,A,0x3C2,8,0055555500005A45
19.456107,A,0x051,3,DE640A
19.456232,A,0x370,8,91FF080D20152471
19.456267,B,0x40A,8,0100010000006070
19.456272,B,0x3C2,8,0055555500005A45
19.456277,B,0x381,8,2260EEE70A100100
19.456283,B,0x458,7,020B4000000000
19.456288,B,0x3AE,8,14400008000080DD
19.458403,B,0x79F,1,46
19.459508,A,0x118,8,DF61950000C80800
19.459528,B,0x118,8,DF61950000C80800
19.459533,B,0x266,8,0000022200008801
19.460508,A,0x108,8,416103B201FDFF25
19.460633,A,0x30D,8,1051F90000000000
19.460759,A,0x131,8,0300FEFF044045BB
19.460779,B,0x219,7,0180FFFFFFFB0F
19.460784,B,0x257,8,6B411F0002A00F01
19.460790,B,0x1D8,8,2912800C00006000
19.460795,B,0x132,6,8C8CE1FFFE3F
19.460800,B,0x1E5,8,082C04000000607E
19.460809,B,0x1F8,4,00000000
19.460814,B,0x20E,2,1707
19.461508,A,0x101,8,0A00000003402574
19.461633,A,0x261,8,7230FF07805803B1
19.461758,A,0x111,8,540081FF04002711
19.461887,A,0x052,8,91FF080D20142470
19.462000,A,0x240,2,B472
19.462021,B,0x261,8,7230FF07805803B1
19.462026,B,0x2D1,2,FF01
19.462031,B,0x719,8,0E02010002010014
19.462508,A,0x145,8,5E43002FA4000200
19.462633,A,0x155,8,02040404AA033041
19.462654,B,0x129,8,9B221C200020FF3F
19.463508,A,0x129,8,9B221C200020FF3F
19.463633,A,0x185,8,00000000000034BA
19.463758,A,0x175,8,00000000000030A6
19.464508,A,0x257,8,6B411F0002A00F01
19.464622,A,0x219,3,927926
19.464642,B,0x263,8,04000000B0240000
19.464647,B,0x22A,4,00008916
19.464653,B,0x45A,8,0108F87F02000003
19.465496,A,0x051,3,92650A
19.465517,B,0x7AA,8,0B4E002A49004000
19.465522,B,0x234,8,3260035E7905000C
19.466509,A,0x370,8,91FF080D20142571
19.466634,A,0x383,8,60FCFF020000900A
19.466655,B,0x797,4,451DC0BD
19.466661,B,0x2F9,8,D0FB07084EC42978
19.468508,A,0x2E1,8,0297A7021C7E0000
19.468528,B,0x289,8,B008040282003D0F
19.468533,B,0x2E1,8,0297A7021C7E0000
19.470530,A,0x031,3,BB5502
19.470659,A,0x052,8,91FF080C2013256F
19.470972,A,0x118,8,E062950000C80800
19.471100,A,0x131,8,0600FD7F00405549
19.471225,A,0x141,8,3D00DCFFB4FF5764
19.471264,B,0x3A2,8,2227000022000000
19.471269,B,0x1D8,8,2912C00C00008060
19.471274,B,0x1E5,8,082C04000000001E
19.471280,B,0x118,8,E062950000C80800
19.471287,B,0x132,6,928CE2FFFC3F
19.471292,B,0x225,4,55557A0A
19.471297,B,0x266,8,0000022200008801
19.471303,B,0x372,8,0300055000010000
19.471308,B,0x401,8,092A49824E824D82
19.471509,A,0x3B3,8,8C8004300100A800
19.471625,A,0x225,4,55557A0A
19.471646,B,0x421,7,F0150000002048
19.472403,B,0x201,8,03D0004026009839
19.472408,B,0x2BF,7,05000000141801
19.472413,B,0x2C1,8,040010000D111212
19.473594,A,0x129,8,8C231C200020FF3F
19.473629,B,0x129,8,8C231C200020FF3F
19.473634,B,0x441,8,520100D260002513
19.473640,B,0x473,8,0000150000000000
19.473645,B,0x3B3,8,8C8004300100A800
19.473650,B,0x3E8,8,0000000000000000
19.474482,B,0x3F9,8,0600000000000000
19.474496,B,0x545,8,B00362B0B21E2B0A
19.474502,B,0x73A,8,0100000000000000
19.474508,B,0x243,8,00FCCFCC9D244D29
19.475518,A,0x209,8,07C2FFFFFFFFFF3F
19.475633,A,0x051,3,46660A
19.475654,B,0x2A7,8,6D1883060EA00581
19.475659,B,0x4E2,8,04B2200B13400100
19.475664,B,0x789,4,5519D040
19.475669,B,0x261,8,8358160000401473
19.476508,A,0x261,8,8358160000401473
19.476633,A,0x370,8,9200080E20152676
19.476653,B,0x295,8,9600A1FF00000007
19.476658,B,0x283,6,000000000000
19.476663,B,0x2A6,8,7400FF1F00000000
19.478405,B,0x79F,1,46
19.478410,B,0x2C7,8,00000000004647FF
19.479508,A,0x118,8,E163950000C80800
19.479528,B,0x118,8,E163950000C80800
19.479533,B,0x266,8,0000022200008801
19.480508,A,0x108,8,546303C201FEFF25
19.480624,A,0x488,4,401303E2
19.480645,B,0x142,8,0100400A00210000
19.480650,B,0x22B,8,FFFFFFFFFFFFFFFF
19.480655,B,0x257,8,6C421F0002A00F01
19.480660,B,0x132,6,958CE1FFF73F
19.480665,B,0x1D8,8,2912C00C0000A080
19.481508,A,0x101,8,0A00000003403584
19.481633,A,0x111,8,4F0086FFFDFF3719
19.481745,A,0x240,2,B573
19.481855,A,0x419,1,00
19.481976,A,0x3CB,5,0000000000
19.481996,B,0x1E5,8,082C04000000203E
19.482001,B,0x339,8,0241020000064005
19.482006,B,0x366,8,14050000812EE17B
19.482012,B,0x7A8,8,94FDF18300008200
19.482017,B,0x552,8,000000000000D027
19.482022,B,0x419,1,00
19.482508,A,0x145,8,5F44002FA4000200
19.482633,A,0x155,8,02040404AA034051
19.482654,B,0x3C0,8,0600000000000000
19.482659,B,0x3C8,8,0100000000001000
19.482664,B,0x129,8,A7241C200120FF3F
19.483508,A,0x175,8,00000000000040B6
19.483633,A,0x129,8,A7241C200120FF3F
19.483654,B,0x2A1,6,6C00983A0001
19.483659,B,0x2E1,8,FB19197BAF180B00
19.484508,A,0x257,8,6C421F0002A00F01
19.484633,A,0x2E1,8,FB19197BAF180B00
19.484653,B,0x20A,6,F61509821801
19.484658,B,0x263,8,C87D8506A04F5F1F
19.484664,B,0x2B3,8,1035007C7C000000
19.485508,A,0x2B9,8,170050A778BA3732
19.485626,A,0x39D,5,5867292800
19.485752,A,0x3FE,8,13400008000090EC
19.485772,B,0x3AE,8,13400008000090EC
19.485777,B,0x39D,5,5867292800
19.486508,A,0x370,8,91FF080E20152775
19.486622,A,0x27D,3,010787
19.487403,B,0x228,8,010118400000F478
19.488506,A,0x420,7,2801404B008000
19.488631,A,0x350,8,0000000000200000
19.488745,A,0x5CF,3,608AA7
19.488766,B,0x1F9,8,0000000000000000
19.488771,B,0x221,8,61055555010280B6
19.488776,B,0x420,7,2801404B008000
19.488781,B,0x103,8,22B34804B23A2132
19.488786,B,0x5CF,3,608AA7
19.488791,B,0x422,6,720604000000
19.489408,B,0x788,8,01000000FFA13816
19.490501,A,0x031,3,235702
19.490626,A,0x052,8,91FF080D20142773
19.490647,B,0x1D8,8,2912C00C0000C0A0
19.490652,B,0x1E5,8,082C04000000405E
19.490657,B,0x118,8,E264950000C80800
19.490662,B,0x132,6,8A8CDDFFF13F
19.490667,B,0x266,8,0000022200008801
19.491508,A,0x108,8,4E6403BA01FFFF25
19.491633,A,0x141,8,4600E3FFD6FF77B6
19.491758,A,0x131,8,1100FF7F03407579
19.491779,B,0x320,8,0100000000000010
19.491784,B,0x401,8,0A2A50824F824A82
19.491789,B,0x261,8,A400B85702402447
19.492508,A,0x261,8,A400B85702402447
19.492528,B,0x2C1,8,D8687E00008A0207
19.492533,B,0x381,8,03743D0900D90300
19.492538,B,0x677,8,0269C133E0FF0000
19.493508,A,0x677,8,0269C133E0FF0000
19.493624,A,0x249,4,E8010000
19.493749,A,0x129,8,1D251C200020FF3F
19.493770,B,0x129,8,1D251C200020FF3F
19.493775,B,0x249,4,E8010000
19.494403,B,0x7B8,8,9A9D0C91A004C052
19.494408,B,0x123,8,00001292D2000080
19.495508,A,0x2D3,8,2601590306FD033F
19.495622,A,0x051,3,A9680A
19.495642,B,0x243,8,01FC552550007272
19.495647,B,0x119,4,00000000
19.495653,B,0x2D3,8,2601590306FD033F
19.495658,B,0x2C2,8,2040004B010000CB
19.496508,A,0x370,8,91FF080E20152876
19.496528,B,0x31A,8,60FCFF02000060DA
19.496533,B,0x288,8,01011840000004E8
19.497403,B,0x201,8,005C580000E43EFE
19.498405,B,0x79F,1,46
19.498410,B,0x41D,1,00
19.498415,B,0x21D,8,0400350000000000
19.499602,A,0x108,8,3D6503AA01FDFF25
19.499727,A,0x118,8,E365950000C80800
19.499748,B,0x262,8,0B00BB0E00301313
19.499753,B,0x25D,8,3641012A04F00000
19.499758,B,0x118,8,E365950000C80800
19.499763,B,0x266,8,0000022200008801
19.500504,A,0x35B,5,DEE9030094
19.500614,A,0x409,1,00
19.500740,A,0x131,8,0600010005408503
19.500760,B,0x1D8,8,2912C00C0000E0C0
19.500766,B,0x257,8,6D431F0002A00F01
19.500771,B,0x132,6,898CDDFFF63F
19.500776,B,0x1E5,8,082C04000000607E
19.500781,B,0x2E1,8,0432008048442612
19.501508,A,0x101,8,0A00FE7F0140450F
19.501633,A,0x111,8,4C008EFFD9FF470A
19.501653,B,0x3A3,8,0CC000005806240C
19.501659,B,0x2E8,8,010100000E8030AA
19.501663,B,0x409,1,00
19.501668,B,0x20E,2,1000
19.502508,A,0x2E1,8,0432008048442612
19.502633,A,0x155,8,02040404AA035061
19.502745,A,0x240,2,B674
19.502871,A,0x129,8,C7261C200020FF3F
19.502892,B,0x439,8,0000000000382201
19.502897,B,0x211,6,A2147D0D00F1
19.502903,B,0x129,8,C7261C200020FF3F
19.502908,B,0x3A2,8,60C672921D004D71
19.503508,A,0x175,8,00000000000050C6
19.503633,A,0x185,8,00000000000054DA
19.503653,B,0x798,8,53D34C5A8A09D0DB
19.503659,B,0x545,8,010000000010308B
19.504508,A,0x3F2,8,0000000000000000
19.504633,A,0x257,8,6D431F0002A00F01
19.504759,A,0x103,8,22B34804B23A2132
19.504873,A,0x219,3,937927
19.504894,B,0x3A1,8,E44C00CA006CA2C8
19.504900,B,0x263,8,D97D8D0EB84F1F1F
19.504906,B,0x319,8,28000000FFFFFFFF
19.504911,B,0x2E2,8,0300009F020B0040
19.505508,A,0x239,8,0000647D7D7DF0A0
19.505633,A,0x247,8,06001DFC00400800
19.505758,A,0x24A,8,0000010F1F008000
19.505779,B,0x3C2,8,2955000000000080
19.505784,B,0x400,7,00E0FBBEEFFB00
19.505789,B,0x474,5,4E8DFCFF03
19.505794,B,0x717,7,0200004E000000
19.506503,A,0x34B,6,FEFEFEFEFE01
19.506628,A,0x3C2,8,2955000000000080
19.506747,A,0x38B,5,FEFEFEFEFE
19.506767,B,0x393,8,0380630000000000
19.508511,A,0x261,8,F52422CA9A42303F
19.508531,B,0x261,8,F52422CA9A42303F
19.508536,B,0x448,6,200010100000
19.510508,A,0x3FE,8,144000080000A0FD
19.510622,A,0x031,3,CC5902
19.510747,A,0x118,8,E466950000C80800
19.510768,B,0x1D8,8,2912C00C000000E0
19.510773,B,0x1E5,8,082C04000000001E
19.510778,B,0x118,8,E466950000C80800
19.510783,B,0x132,6,8A8CDFFFF83F
19.510788,B,0x266,8,0000022200008801
19.511508,A,0x131,8,16000080044095A1
19.511633,A,0x2E8,8,010100000E8030AA
19.511759,A,0x141,8,6200B8FFE6FF97D7
19.511779,B,0x2A8,8,018100000E8040FA
19.511784,B,0x3AE,8,144000080000A0FD
19.511789,B,0x3DB,8,040000E702000000
19.511794,B,0x1FA,3,000000
19.511800,B,0x2C1,8,212B0D0A02000000
19.512403,B,0x401,8,0B2A4B8247824582
19.512408,B,0x20C,8,2C393A16BD80180A
19.514230,A,0x129,8,D0271C200020FF3F
19.514278,B,0x129,8,D0271C200020FF3F
19.514284,B,0x42A,8,F96BFE9ABFE6AF55
19.514290,B,0x43B,8,037F00FF00000000
19.514296,B,0x719,8,0C400F0050002000
19.514301,B,0x243,8,0240011106100000
19.514404,B,0x45A,8,A4C5C5C55F353155
19.516056,A,0x383,8,60FCFF020000A01A
19.516194,A,0x209,8,08C3FFFFFFFFFF3F
19.516821,A,0x2E1,8,658008005DC8336A
19.516967,A,0x370,8,91FF080D20152A77
19.517010,B,0x234,8,5EE10380430014B4
19.517016,B,0x340,8,0500000000000000
19.517022,B,0x2E1,8,658008005DC8336A
19.517799,B,0x428,6,200000100000
19.517809,B,0x379,8,02000A371B1B0E00
19.517814,B,0x79F,1,46
19.518403,B,0x4E3,8,0400000000000000
19.518408,B,0x242,3,551586
19.519524,A,0x2A8,8,018100000E80500A
19.519650,A,0x118,8,E567950000C80800
19.519775,A,0x108,8,597703B201FFFF25
19.519892,A,0x488,4,401405E5
19.519915,B,0x6A2,5,0000000000
19.519920,B,0x118,8,E567950000C80800
19.519926,B,0x266,8,0000022200008801
19.519931,B,0x257,8,6E441F0002A00F01
19.519936,B,0x1D8,8,2912C00C00002000
19.520497,A,0x031,3,185A02
19.520622,A,0x334,8,BF3F1480FC07925E
19.520748,A,0x3FD,8,000000CE20010380
19.520768,B,0x1E5,8,082C04000000203E
19.520773,B,0x132,6,8A8CDFFFF23F
19.520778,B,0x333,5,0410E80700
19.520783,B,0x334,8,BF3F1480FC07925E
19.521508,A,0x052,8,91FF080D20142A76
19.521633,A,0x101,8,0A00FF7F02405521
19.521654,B,0x3FD,8,000000CE20010380
19.521659,B,0x2F3,8,10100B0400600002
19.521664,B,0x334,8,BF3F1F80FC07A279
19.522508,A,0x141,8,3E00EFFFD8FFA7EC
19.522620,A,0x240,2,B775
19.522745,A,0x155,8,02040404AA036071
19.522766,B,0x201,8,01083801600381C4
19.522771,B,0x441,8,1406870032002864
19.522776,B,0x129,8,07281C200020FF3F
19.523508,A,0x129,8,07281C200020FF3F
19.523633,A,0x185,8,00000000000064EA
19.523758,A,0x175,8,00000000000060D6
19.523779,B,0x261,8,0010B8FF124D4094
19.524508,A,0x261,8,0010B8FF124D4094
19.524633,A,0x257,8,6E441F0002A00F01
19.524759,A,0x2B9,8,170050A778BA5752
19.524779,B,0x343,8,0093604EB3008000
19.524784,B,0x263,8,0200000000000000
19.524789,B,0x139,1,00
19.525496,A,0x051,3,7D6B0A
19.525616,A,0x39D,5,5968292800
19.525636,B,0x78A,8,0100020071067006
19.525641,B,0x682,8,000000400507C0C9
19.525646,B,0x360,8,0100000000001000
19.526508,A,0x370,8,91FF080E20152B79
19.526528,B,0x39D,5,5968292800
19.527403,B,0x241,7,4748DC11124700
